folder,dialogueID,date,from,to,text
3,244535.tsv,2006-09-10T12:54:00.000Z,Raul654,ryctor,"- there don't appear to be any new entries"
3,44924.tsv,2012-10-05T13:49:00.000Z,kyubutsu,mouse,"either way, mbr and partition type isn't the same thing. ntfs is the common windows partition and gparted can read it just fine. windows xp uses fat32(?) .. there might be a compatibility issue there"
3,44924.tsv,2012-10-05T13:50:00.000Z,kyubutsu,,"windows xp is pretty old and there is no support for it even from microsoft themselves"
3,44924.tsv,2012-10-05T13:50:00.000Z,mouse,kyubutsu,"gparted says 'warning: can't have overlapping partitions'"
3,314674.tsv,2007-05-15T16:04:00.000Z,junglist313,,"hi peoples. what should i use to resize my xp partition and make room for ubuntu?"
3,314674.tsv,2007-05-15T16:05:00.000Z,Goshawk,junglist313,"the installation process can do it"
3,314674.tsv,2007-05-15T16:07:00.000Z,Goshawk,junglist313,"remember that the ubuntu livecd is capable of doing what you need"
3,282384.tsv,2007-07-24T09:49:00.000Z,nitrocks,,"am I able to use grub without a linux partition installed on my computer?"
3,282384.tsv,2007-07-24T09:50:00.000Z,nitrocks,,"my issue is that I restored my disk using clonezilla and now when i try to boot into windows I get a message 'error loading operating system'.  when I use the live cd (which will display a grub menu), If I select 'Boot parition 2 on hard disk 1', I am able to boot into windows sucessfully.  The parameters that grub supplies are rootnoverify(hd0,1) and chainloader +1."
3,282384.tsv,2007-07-24T09:52:00.000Z,Masterkong,nitrocks,"i think you need the /boot folder in linux for grub to work"
3,245141.tsv,2006-03-20T13:38:00.000Z,marten71,,"hello"
3,245141.tsv,2006-03-20T13:38:00.000Z,marten71,,"anyone knows how to install a wireless card"
3,245141.tsv,2006-03-20T13:38:00.000Z,andrewPCT,marten71,"what wireless card?"
3,299082.tsv,2007-03-20T08:50:00.000Z,mtchaze,,"Whats the command for a force disk check?"
3,299082.tsv,2007-03-20T08:50:00.000Z,epl,mtchaze,"fsck"
3,299082.tsv,2007-03-20T08:55:00.000Z,epl,mtchaze,"use tune2fs -C 999 on the filesystem you want to cehck"
3,100789.tsv,2008-11-09T20:37:00.000Z,ValentineX,Brucevdk,"you are not calling my name then why your name font is yellow?"
3,100789.tsv,2008-11-09T20:38:00.000Z,Brucevdk,ValentineX,"because I am the man!"
3,100789.tsv,2008-11-09T20:38:00.000Z,ValentineX,Brucevdk,":D"
3,25339.tsv,2011-03-31T00:16:00.000Z,Pici,WeThePeople,"I'm busy at the moment, pelase ask the channel."
3,25339.tsv,2011-04-13T06:20:00.000Z,WeThePeople,Pici,"the skype wrapper cannot be found. do you know what is going on"
3,25339.tsv,2012-08-08T18:11:00.000Z,Pici,WeThePeople,"Please use #vbox for virtualbox support"
3,95649.tsv,2008-11-16T02:38:00.000Z,DrSeptapus,,"has anybody had any problems with left 4 dead in wine?"
3,95649.tsv,2008-11-16T02:38:00.000Z,DrSeptapus,,"thanks"
3,95649.tsv,2008-11-16T02:38:00.000Z,scientes,DrSeptapus,"if wine is having trouble go to winehq.com and add the wine repo and upgrade"
3,219497.tsv,2008-07-07T02:53:00.000Z,hiptobecubic,,"is there a way i can tell ubuntu to download the latest versions of programs when they come out and not two months later?"
3,219497.tsv,2008-07-07T02:53:00.000Z,hiptobecubic,,"for example pidgin.. or deluge.. ?"
3,219497.tsv,2008-07-07T02:53:00.000Z,alex-weej,hiptobecubic,"enable backports"
3,229153.tsv,2006-12-11T07:01:00.000Z,pwagland,,"Hi all... So, I went to Mono to report a bug in the evolution-exchange packaging, but it says that evolution exchange bugs are tracked upstream... but in my case it is an ubuntu packaging bug... where do I report that?"
3,229153.tsv,2006-12-11T07:02:00.000Z,pwagland,,"That redirects to launchpad/malone and I get the same problem..."
3,229153.tsv,2006-12-11T07:03:00.000Z,stefg,pwagland,"/j #ubuntu-motu or #ubuntu-devel"
3,227923.tsv,2007-04-19T08:43:00.000Z,jugo,,"Anyone know at what hour feisty will be released?"
3,227923.tsv,2007-04-19T08:43:00.000Z,bruenig,jugo,"within 21 hours"
3,227923.tsv,2007-04-19T08:43:00.000Z,bruenig,jugo,"keep it glued, I have a script monitoring, the script works I hope and so I will try to notify as soon as possible"
3,133349.tsv,2008-01-10T07:54:00.000Z,rodolfo,,"hello..I hope someone can answer this question: is icedtea betther than java itself? or there is no difference between them?"
3,133349.tsv,2008-01-10T07:54:00.000Z,erawfish,rodolfo,"icedtea is far from finished"
3,133349.tsv,2008-01-10T07:55:00.000Z,rodolfo,erawfish,"so its still on alpha/beta stage? no RC to dl?"
3,50671.tsv,2010-02-28T08:35:00.000Z,nonameNN,,"no one talks?"
3,50671.tsv,2010-02-28T08:36:00.000Z,bazhang,nonameNN,"this is a support channel ; chat in #ubuntu-offtopic"
3,50671.tsv,2010-02-28T08:36:00.000Z,nonameNN,bazhang,"thanks"
3,48615.tsv,2009-12-31T12:27:00.000Z,googol,,"I seemed to have caused an error in my root partition and now the system is only mouting read only in safe-mode, how can I fix this"
3,48615.tsv,2009-12-31T12:27:00.000Z,wowoto,googol,"run fsck"
3,48615.tsv,2009-12-31T12:28:00.000Z,wowoto,googol,"you r welcome"
3,276399.tsv,2007-04-19T13:12:00.000Z,mips,,"Does the livecd support XFS ?"
3,276399.tsv,2007-04-19T13:12:00.000Z,eobanb,mips,"i dont think so"
3,276399.tsv,2007-04-19T13:13:00.000Z,mips,eobanb,"thnx, just wondering if the status has changed"
3,56739.tsv,2009-10-09T17:19:00.000Z,Termana,,"Maybe if I be loud and obnoxious I'll stop being ignored :\"
3,56739.tsv,2009-10-09T17:21:00.000Z,flyman,Termana,"floodbot unfortunately won't let you"
3,56739.tsv,2009-10-09T17:22:00.000Z,flyman,Termana,"this is ubuntu support, not launchpad. You won't find anyone here offering site support."
3,113699.tsv,2010-08-29T00:06:00.000Z,samba_,,"hello ubuntu folks I've a problem with the config of my sound card. Sound dont works, but using the live cd of maverik it works! what can I try ?"
3,113699.tsv,2010-08-29T00:07:00.000Z,IdleOne,samba_,"also if you are running maverick please join #ubuntu+1 for support/discussion"
3,113699.tsv,2010-08-29T00:09:00.000Z,samba_,IdleOne," anyway I've tryed every single howto , so I try to ask if someone could help me"
3,302967.tsv,2005-07-28T09:33:00.000Z,travisbickkle,,"how do i add multiverse?"
3,302967.tsv,2005-07-28T09:33:00.000Z,travisbickkle,,"i set added universe"
3,302967.tsv,2005-07-28T09:34:00.000Z,hybrid_goth,travisbickkle,"sudo gedit /etc/apt/sources.list"
3,222560.tsv,2008-12-30T09:48:00.000Z,Things,,"Hi, i am dual booting ubuntu and windows, but is there any way to change the order of the boot list?"
3,222560.tsv,2008-12-30T09:48:00.000Z,Jack_Sparrow,Things,"gksudo gedit /boot/grub/menu.lst"
3,222560.tsv,2008-12-30T09:48:00.000Z,Jack_Sparrow,Things,"move the entry up or set the entry you want as the default"
3,257404.tsv,2006-06-05T09:29:00.000Z,dura,,"Anyone know where I can find the repository addresses for sources.list so I can dist-upgrade to 6.06?"
3,257404.tsv,2006-06-05T09:31:00.000Z,kane77,dura,"just change all occurences of 'breezy' to 'dapper' then run 'sudo apt-get update' and then 'sudo apt-get dist-upgrade'"
3,257404.tsv,2006-06-05T09:31:00.000Z,dura,kane77,"Okay thanks... I wasn't sure if that was still okay to do or not. I've broken a few Debian boxes doing it that way."
3,143753.tsv,2007-11-20T05:38:00.000Z,Leilani,,"man, ubuntu is crazy fast with a quad core"
3,143753.tsv,2007-11-20T05:38:00.000Z,Leilani,,"lots better than my vista"
3,143753.tsv,2007-11-20T05:38:00.000Z,Luigi,Leilani,"I'm glad to hear it!"
3,208991.tsv,2006-12-05T11:30:00.000Z,kazim59,ArrenLex,"my X starts even using that recovery grub image.."
3,208991.tsv,2006-12-05T11:32:00.000Z,kazim59,ArrenLex,"can u tell me what package installs the programmer's manual manpages? (c programming?)"
3,208991.tsv,2006-12-05T11:32:00.000Z,ArrenLex,kazim59,"No?"
3,102212.tsv,2008-08-20T07:02:00.000Z,charles_,adakos,"both Transmission and Deluge have headless, gui, and web interfaces"
3,102212.tsv,2008-08-20T07:02:00.000Z,adakos,charles_,"thanks!"
3,102212.tsv,2008-08-20T07:03:00.000Z,adakos,charles_,"are they both availible from apt-get  with the standard repos enabled + multi + uni ?"
3,46635.tsv,2010-08-28T06:39:00.000Z,BKTech86,,"hi, I'm trying to mount my ISO img of my MAC DVD in ubuntu, but it won't work"
3,46635.tsv,2010-08-28T06:40:00.000Z,mtx_init,BKTech86,"mount -0 loop image.iso /media/loopdevice"
3,46635.tsv,2010-08-28T06:40:00.000Z,mtx_init,BKTech86,"mount -o loop image.iso /media/loopdevice"
3,32559.tsv,2010-09-24T01:46:00.000Z,shawnboy,,"I'm thinking of trying Google Chrome. What's the aptitude package name and is there a difference between using this and getting the .deb file from Google?"
3,32559.tsv,2010-09-24T01:47:00.000Z,jamw,shawnboy,"i don't think there's any difference - downloading the .deb should add the google repo so it'll be updated"
3,32559.tsv,2010-09-24T01:47:00.000Z,shawnboy,jamw,"thanks. so do you know the package name if I just want to use CLI?"
3,19861.tsv,2011-04-08T19:10:00.000Z,sl33k,ubuntu,"10.04 is hanged. what do?"
3,19861.tsv,2011-04-08T19:12:00.000Z,sl33k,ubuntu,"10.04 is hanged. what do?"
3,19861.tsv,2011-04-08T19:15:00.000Z,sl33k,ubuntu,"10.04 is hanged. what do?"
3,257313.tsv,2008-12-22T00:20:00.000Z,carpet_the_walls,,"thanks"
3,257313.tsv,2008-12-22T00:21:00.000Z,carpet_the_walls,,"someone suggested 'rm .*', that wont be recurrsive will it"
3,257313.tsv,2008-12-22T00:21:00.000Z,force,carpet_the_walls,"to use recursive deleting add '-r'"
3,101132.tsv,2008-08-17T09:55:00.000Z,porncake,alistair,"/etc/init.d/ put it in there"
3,101132.tsv,2008-08-17T09:55:00.000Z,porncake,,"and run update-rc on it"
3,101132.tsv,2008-08-17T09:55:00.000Z,alistair,porncake,"tks"
3,284765.tsv,2007-11-26T02:36:00.000Z,B-rabbit,,"OMG!! guyz i am trying to use evolution(first timer) and when i put in my password....this window pops up and it says 'Error sending password: -ERR Hotmail said you must pay money to have WebDAV access'...does this mean i have to pay to hotmail  to access my account via evolution!"
3,284765.tsv,2007-11-26T02:37:00.000Z,emma,B-rabbit,"-- I am sorry I cannot help you and I realize this may not be a productive comment but in all honesty I truely believe you would be better off just not using hotmail."
3,284765.tsv,2007-11-26T02:38:00.000Z,emma,B-rabbit," ubuntu and everything else aside using Hotmail just makes no sense in this day and age."
3,15751.tsv,2011-08-03T00:28:00.000Z,astraljava,Pokit,"If it shows you VT when rebooting, you _should_ be able to switch into one with Alt+F[1-6], which in turn should give you a login prompt. Can you try that?"
3,15751.tsv,2011-08-03T00:28:00.000Z,Pokit,astraljava,"didn't even think of trying that.... lol.  I'll do that, thanks."
3,15751.tsv,2011-08-03T00:29:00.000Z,astraljava,Pokit,"Sorry, Ctrl+Alt+F[1-6]"
3,204442.tsv,2006-10-20T14:41:00.000Z,disturboresiduo,,"how i can upgrade my ubuntu 606->610 with terminal and from cd?thanks"
3,204442.tsv,2006-10-20T14:41:00.000Z,rcarr,disturboresiduo,"you can replace all occurences of dapper with edgy in /etc/apt/sources.list"
3,204442.tsv,2006-10-20T14:42:00.000Z,rcarr,disturboresiduo,"sudo perl -pi.bak -e 's/dapper/edgy/ig;' /etc/apt/sources.list does that for you"
3,163889.tsv,2012-10-24T02:58:00.000Z,bjorkintosh,,"it is being consumed by my graphics card."
3,163889.tsv,2012-10-24T02:58:00.000Z,bjorkintosh,,"speaking of which, is there a notable performance boost in installing native AMD Radeon drivers over what ubuntu provides?"
3,163889.tsv,2012-10-24T02:59:00.000Z,HardDisk,bjorkintosh,"if it's an APU, then I can say no."
3,27740.tsv,2011-04-07T11:05:00.000Z,NegativeZer0,,"hello"
3,27740.tsv,2011-04-07T11:06:00.000Z,NegativeZer0,,"how goes it?"
3,27740.tsv,2011-04-07T11:06:00.000Z,nit-wit,NegativeZer0,"ask your question"
3,70937.tsv,2009-05-05T13:06:00.000Z,eNons3nse,,"Quick questions guys.  Ever since the update the new version of Braserio has been in my updater but it wont let me update it.  What's the problem here?"
3,70937.tsv,2009-05-05T13:07:00.000Z,aspidites,eNons3nse,"what error is given when you try to update?"
3,70937.tsv,2009-05-05T13:07:00.000Z,aspidites,eNons3nse,"have you tried updating from the command line?"
3,99597.tsv,2008-09-13T21:50:00.000Z,GamingX,,"Whats a popular client for PC-PC calls? Does Yahoo work on Ubuntu?"
3,99597.tsv,2008-09-13T21:51:00.000Z,GamingX,,"Thanks"
3,99597.tsv,2008-09-13T21:52:00.000Z,strategy,GamingX,"skype is great for that kind of stuff"
3,322382.tsv,2010-05-22T12:55:00.000Z,CkhiKuzad,,"-.- Cynthia, you know nothing of my work. i know that the floppy drive is enabled, its just that apparently ubuntu 9.04 doesnt think that anyone uses them."
3,322382.tsv,2010-05-22T12:56:00.000Z,CkhiKuzad,,"forget it, i will use Debian for it, it at least still has support"
3,322382.tsv,2010-05-22T12:58:00.000Z,dancek,CkhiKuzad,"just as a quick test you could try 'sudo modprobe floppy' -- this should be done automatically, but still you can try"
3,283097.tsv,2005-08-31T15:24:00.000Z,mike_,,"..."
3,283097.tsv,2005-08-31T15:24:00.000Z,mike_,,"wtf is going on. i keep getting private (empty) messages from people"
3,283097.tsv,2005-08-31T15:24:00.000Z,medamaybe,mike_,"same here, I don't know where they are coming from"
3,253273.tsv,2006-05-31T15:54:00.000Z,paul_,,"hey guys, how do i open up an xterm in root ?"
3,253273.tsv,2006-05-31T15:54:00.000Z,paul_,,"(i want to be able to click an icon to open a rootterm)"
3,253273.tsv,2006-05-31T15:55:00.000Z,_clem,paul_,": sudo xterm should go I guess.."
3,11855.tsv,2012-05-13T16:21:00.000Z,amine,,"pour koi  sa marche pas pour conecter sur ubuntu.fr"
3,11855.tsv,2012-05-13T16:23:00.000Z,amine,,"join «ubuntu-fr"
3,11855.tsv,2012-05-13T16:23:00.000Z,Stanley00,amine,"it is /join ubuntu-fr"
3,199005.tsv,2008-02-26T23:47:00.000Z,reddy,,"I heard that some really good programmers can like hack the internet.. is that true?"
3,199005.tsv,2008-02-26T23:48:00.000Z,reddy,,"like, shut down the internet"
3,199005.tsv,2008-02-26T23:48:00.000Z,battlesquid,reddy,"google is your friend"
3,159869.tsv,2010-03-14T15:47:00.000Z,Dr_Willis,,"2.6.32-16 adante"
3,159869.tsv,2010-03-14T15:48:00.000Z,adante,Dr_Willis,"hm thanks - so am i right in thinking the lack of a -16 in http://kernel.ubuntu.com/~kernel-ppa/mainline/ means i can't install this easily for karmic"
3,159869.tsv,2010-03-14T15:48:00.000Z,Dr_Willis,adante," no idea - i rarely mess with the kerne"
3,173911.tsv,2011-08-23T11:47:00.000Z,Shirakawasuna,cheeseinacup,"just make sure ubuntu is installing to the correct, non-windows disk"
3,173911.tsv,2011-08-23T11:48:00.000Z,Shirakawasuna,cheeseinacup,"k. I would recommend backing up beforehand just in case."
3,173911.tsv,2011-08-23T11:49:00.000Z,Shirakawasuna,cheeseinacup,"I'm not sure how it decides where to install, so you'll have to pay attention."
3,284311.tsv,2008-06-29T17:03:00.000Z,Nimblefinge1,,"http://paste.ubuntu.com/23692/ - I get that error when trying to run configure for xmms, yet i have run apt-get libglib-perl"
3,284311.tsv,2008-06-29T17:04:00.000Z,Nimblefinge1,,"find doesnt find glib-config either"
3,284311.tsv,2008-06-29T17:04:00.000Z,th0r,Nimblefinge1,"you probably need the -dev package for the lib"
3,77246.tsv,2009-04-06T02:28:00.000Z,sdf2,,"hi"
3,77246.tsv,2009-04-06T02:29:00.000Z,sdf2,,"anybody, know if the upcoming ubuntu 9.04 release still has pulseaudio installed?"
3,77246.tsv,2009-04-06T02:30:00.000Z,whip,sdf2,"go #ub+1"
3,57814.tsv,2010-05-14T09:06:00.000Z,walterj89,,"@evil  mr. burns..."
3,57814.tsv,2010-05-14T09:07:00.000Z,walterj89,,"@evil or that terrorist puppet from jeff dunham.."
3,57814.tsv,2010-05-14T09:07:00.000Z,theadmin,walterj89,"?!"
3,322165.tsv,2005-02-22T11:39:00.000Z,foznot,,"hummm...i had to tell the gui to use no wallpaper and it changed the background color"
3,322165.tsv,2005-02-22T11:40:00.000Z,hummm,foznot,"did you do that with gconf-editor?"
3,322165.tsv,2005-02-22T11:42:00.000Z,hummm,foznot,"are you talking about the desktop color? i'm talking about nautilus colors"
3,317838.tsv,2005-04-05T05:25:00.000Z,black_Nightmare,,"holo..well.. *theriocally* fat32 can be up to 2TB anyhow"
3,317838.tsv,2005-04-05T05:26:00.000Z,black_Nightmare,,"but that would be very huge kb blocks"
3,317838.tsv,2005-04-05T05:26:00.000Z,holotone,black_Nightmare,"is it UNSAFE to make a FAT32 partition bigger than 32GB?"
3,290967.tsv,2005-12-05T15:32:00.000Z,foampeace,,"what happen to this chan a while ago. i was banned"
3,290967.tsv,2005-12-05T15:32:00.000Z,foampeace,,"is 1.5releases?"
3,290967.tsv,2005-12-05T15:33:00.000Z,MikeStyle,foampeace,"the latest version is 1.7 i think"
3,157906.tsv,2007-07-16T11:59:00.000Z,preaction_,,"!ntfs-3g | Biteyni"
3,157906.tsv,2007-07-16T12:00:00.000Z,preaction_,,"!offtopic | downhillgames"
3,157906.tsv,2007-07-16T12:00:00.000Z,downhillgames,preaction_,"it'll be ok"
3,199728.tsv,2012-07-20T02:56:00.000Z,WelcomeEnd,,"any1 here to help me pls?:)"
3,199728.tsv,2012-07-20T02:57:00.000Z,WelcomeEnd,,"thanks norrin xD"
3,199728.tsv,2012-07-20T02:58:00.000Z,MasterOfDisaster,WelcomeEnd,"just state what problem you have and what you tried already."
3,311784.tsv,2005-06-30T05:18:00.000Z,AWatcher,,"I was reading this site: http://frankscorner.org/index.php?p=ishield :::: and it says to type WINEDLLOVERRIDES='ole32=n' wine dcom98.exe to install DCOM98.  Now... Question is... if I grabbed dcom98.exe, how does wine know where to get it... I mean, I seen no directory change and path in this command;)"
3,311784.tsv,2005-06-30T05:20:00.000Z,AWatcher,,"does ubuntu have cvs installed automatically"
3,311784.tsv,2005-06-30T05:21:00.000Z,jasoncohen,AWatcher,"i doubt it - apt-get install cvs"
3,172302.tsv,2007-06-29T12:41:00.000Z,pras2k,,"how to configure beryl in intel graphics adapter"
3,172302.tsv,2007-06-29T12:42:00.000Z,pras2k,,"do we have any link for configure beryl in intel graphics card"
3,172302.tsv,2007-06-29T12:42:00.000Z,sldkfj,pras2k,"visit #beryl  they can help"
3,110262.tsv,2008-06-05T00:45:00.000Z,PentarexBG,,"Can anyone help me with wine"
3,110262.tsv,2008-06-05T00:45:00.000Z,PentarexBG,,"please"
3,110262.tsv,2008-06-05T00:46:00.000Z,socr,PentarexBG,"do not whine.. just ask"
3,46278.tsv,2010-04-29T04:42:00.000Z,zedkappa,,"it comes with ubuntu"
3,46278.tsv,2010-04-29T04:44:00.000Z,Flamey,zedkappa,"actually, nmap isn't installed on my karmic system"
3,46278.tsv,2010-04-29T04:45:00.000Z,zedkappa,Flamey,"it isnt? sorry my mistake"
3,138097.tsv,2011-04-13T10:56:00.000Z,PythonGuru19,,"http://www.lottasay.com/Froweey/view/thread/595/"
